0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
0,50,1,0,76,0,88,0,82,0,0,0
